year,season,season_order,title,author,publisher,date,description,ISBN,Github_permalink,google_thumbnail,google_smallThumbnail,Cover URL override,cover_url,Github thumbnail,Cover,Style,Man partially unclothed,Woman partially unclothed,Has POC,
2014,Spring,1,Cowboy Heat: Western Romance for Women edited,Delilah Devlin,Cleis,10-Jun,"Devlin follows Cowboy Lust with a new anthology of rugged romantics, rough riders, and rope wranglers.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627780339.jpg,http://books.google.com/books/content?id=huT0AgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=huT0AgAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=huT0AgAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,The Big Book of Submission: 69 Kinky Tales edited,Rachel Kramer Bussel,Cleis,15-Jul,Veteran editor Bussel assembles stories exploring every aspect of erotic submission.,9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627780377.jpg,http://books.google.com/books/content?id=bZusAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=bZusAwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=bZusAwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2014,Fall,2,Burn for Me,Ilona Andrews,Avon,Oct. 28,"kicks off the new Hidden Legacy series. PI Nevada Baylor has just taken on the hardest case in her life, and she’s being relentlessly pursued by a devastatingly powerful billionaire known as “Mad Rogan.” 150,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062289230.jpg,http://books.google.com/books/content?id=zE6kngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=zE6kngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=zE6kngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,No Limits,Lori Foster,HQN,Aug. 26,"Cannon Colter rescued Yvette Sweeny from kidnappers, only to put an end to her romantic dreams. Now she’s older, smarter, determined to face whatever life throws her way—even the prospect of sharing a house and business with Cannon.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373779048.jpg,http://books.google.com/books/content?id=Rp4QBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Rp4QBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=Rp4QBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,The Accidental Abduction,Darcie Wilde,Berkley,Sept. 2,is a hot Regency romance in which a headlong flight across London to stop an elopement leads to a hasty wedding between strangers.,9.78043E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780425265567.jpg,http://books.google.com/books/content?id=gWvUoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=gWvUoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=gWvUoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Spice,Seressia Glass,Berkley,Nov. 4,"Nadia Spiceland, a baker, works in the business of temptation. But one customer is interested in more than just her delectable sticky buns.",9.78043E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780425275092.jpg,http://books.google.com/books/content?id=0GAIDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=0GAIDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=0GAIDAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2014,Fall,2,The Sexy Librarian’s Big Book of Erotica,Edited by Rose Caraway,Cleis,Nov. 11,,9.78058E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780578514130.jpg,http://books.google.com/books/content?id=a6pXxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=a6pXxgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=a6pXxgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2014,Fall,2,Irresistible Force,D.D. Ayres,St. Martin’s Paperbacks,Aug. 26,"Shay Appleton, fleeing her abusive ex, adopts Bogart, a stray who turns out to be a K-9 police dog. His human partner, James Cannon, wants Bogart out of Shay’s house and back on the force, but how can he leave Shay in peril?",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250042170.jpg,http://books.google.com/books/content?id=jcvyAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=jcvyAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=jcvyAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Mine To Take,Jackie Ashenden,St. Martin’s Paperbacks,Nov. 25,Gabriel Woolf has sworn vengeance against his father—but then he meets his stepsister and sparks fly. Can romance and family entanglements outweigh the lust for revenge?,9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250051769.jpg,http://books.google.com/books/content?id=JyrTBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=JyrTBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=JyrTBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Break Out,Nina Croft,St. Martin’s Paperbacks,Sept. 30,"Vampire Ricardo Sanchez is 2,000 years old and lives for no one but himself—until he meets his match in the form of a gorgeous, mysterious woman.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250058096.jpg,http://books.google.com/books/content?id=1g3lnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=1g3lnQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=1g3lnQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,My Highland Spy,Victoria Roberts,Sourcebooks Casablanca,Sept. 2,"Lady Ravenna Walsingham is sent to the Highlands to uncover a plot against the king. Playing the part of a governess, she infiltrates the home of Laird Ruairi Sutherland. But Ravenna soon discovers that the only threat Sutherland poses is to her heart.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402292002.jpg,http://books.google.com/books/content?id=SkoynwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=SkoynwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=SkoynwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,The Truth About Leo,Katie Mac­Alister,Sourcebooks Casablanca,Aug. 5,"In MacAlister’s first new Regency romance in 10 years, an impoverished Danish princess marries a half-conscious Englishman. Hilarity naturally ensues.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402294457.jpg,http://books.google.com/books/content?id=hi_QngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=hi_QngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=hi_QngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Try Me On for Size,Stephanie Haefner,Pocket Star,Aug. 11,"is a sexy, laugh-out-loud love story about a woman trying to save her failing lingerie business with a new product: sex toys modeled on a handsome man. When she falls for the first model she meets, can she prove she’s his perfect fit?",9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781476765563.jpg,http://books.google.com/books/content?id=jvdYAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=jvdYAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=jvdYAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2014,Fall,2,Illusion,J.S. Cooper,Gallery,Oct. 21,Indie sensation Cooper introduces the Swept Away series with this dark and sexy romance about a woman marooned on a desert island with a mysterious stranger.,9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781476790985.jpg,http://books.google.com/books/content?id=ik0uBQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=ik0uBQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=ik0uBQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Slow Hand,Victoria Vane,Sourcebooks Casablanca,Nov. 4,Wade Knowlton is a workaholic close to leaving his struggling Montana law firm in the dust. Nicole is a Southern belle with a hankering for cowboys. Will they discover that love can lead to greener pastures?,9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492601128.jpg,http://books.google.com/books/content?id=Y3bSoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Y3bSoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=Y3bSoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,"The Rake’s Handbook, Including Field Guide",Sally Orr,Sourcebooks Casablanca,Nov. 4,"Scandal surrounds Ross Thornbury, the infamous author of The Rake’s Handbook, a gentleman’s guide to society brides. To clear the air, Ross decides to get married. When Elinor Colton, the widow next door, refuses his proposal, Ross tries seductive words from his handbook to change her mind.",9.78149E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781492602118.jpg,http://books.google.com/books/content?id=15EXoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=15EXoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=15EXoAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,"The Sexy Librarian’s Big Book of Erotica, edited",Rose Caraway,Cleis,Nov. 11,This voracious volume is simply bursting at the binding with amorous archives and bibliophilic bliss.,9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627780650.jpg,http://books.google.com/books/content?id=Fez-AwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Fez-AwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=Fez-AwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2014,Fall,2,"Men of the Manor: Erotic Encounters Between Upstairs Lords and Downstairs Lads, edited",Rob Rosen,Cleis,Sept. 9,"gathers the hottest stories of romance and sex between wealthy aristocrats and hard-working estate staff, all with a pre-WWI backdrop.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781627780667.jpg,http://books.google.com/books/content?id=g7ZXBAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=g7ZXBAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=g7ZXBAAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,Cover Him with Darkness,Janine Ashbless,Cleis/Tempted Romance,Oct. 14,"In a remote part of Europe, a priest keeps a dark secret beneath his chapel: an imprisoned angel. The priest’s daughter is determined to free him even though she risks her family, her life, and her soul.",9.78194E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781940550015.jpg,http://books.google.com/books/content?id=rh1hBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=rh1hBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=rh1hBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Fall,2,"Three of Hearts: Erotic Romance for Women, edited",Kristina Wright,Cleis/Tempted Romance,Oct. 14,"Three’s company? No, three’s a charm! In these sexy stories, threesomes are not just falling into bed—they’re falling in love.",9.78194E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781940550039.jpg,http://books.google.com/books/content?id=aTTZBgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=aTTZBgAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=aTTZBgAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2014,Fall,2,"Hungry for More: Romantic Fantasies for Women, edited",Rachel Kramer Bussel,Cleis/Tempted Romance,Dec. 16,"Love and sexual fantasy have always been intimately intertwined, and this collection of steamy stories shows just how well they can come together.",9.78194E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781940550046.jpg,http://books.google.com/books/content?id=SKXwwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=SKXwwAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=SKXwwAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2015,Spring,1,Cursed by Fire: The Immortal Brothers,Jacquelyn Frank,Ballantine,Feb. 24,"In Frank’s new paranormal romance series, a man who seeks immortality is cursed with eternal torment, until the goddess of conflict sends him on a mission and he meets the woman of his dreams.",9.78035E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780345534934.jpg,http://books.google.com/books/content?id=X_6ODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=X_6ODQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=X_6ODQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2015,Spring,1,An Island Affair,Monica Richardson,Kimani,Mar. 17,"Jasmine Talbot is determined to transform her family’s magnificent Caribbean property into a one-of-a-kind B-and-B. But she needs the help of Jackson Conner, a proud, hunky contractor with a murky past.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373863976.jpg,http://books.google.com/books/content?id=IV2xBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=IV2xBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=IV2xBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2015,Spring,1,Beautiful Surrender,Sherelle Green,Kimani,Apr. 21,"Mya Winters has overcome a tough childhood in foster care to create a wonderful life. Organizing the first annual Elite Events Charity Date Auction is a way to give back to her community. There’s one hitch—her sexy cohost, private investigator Malik Madden.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373864034.jpg,http://books.google.com/books/content?id=JF6xBgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=JF6xBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=JF6xBgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
